tipProprietate;Tip strada;Denumire strada;Zona;Suprafata utila;Suprafata desfasurata;Suprafata teren;an_constr;trimestru;Pret tranz
casa;Strada;ION SCORTAN;andronache;;59.0000;;1945;2020-T4;116952
apartament;Strada;ION VASILESCU, CAPITAN;-;4.1000;;;1946;2020-T3;496335
casa;Strada;ION VASILESCU, CAPITAN;-;78.4700;;;1946;2020-T3;338730
apartament;Strada;IONITA ZAMBILA, SOLDAT;pantelimon;36.3600;;;1975;2020-T3;210012
apartament;Strada;IONITA ZAMBILA, SOLDAT;pantelimon;39.1200;;;1974;2020-T3;182798
apartament;Strada;IONITA ZAMBILA, SOLDAT;pantelimon;63.6600;;;1974;2020-T2;310700
apartament;Strada;IONITA ZAMBILA, SOLDAT;pantelimon;65.4800;;;1975;2020-T1;291360
apartament;Strada;IONITA ZAMBILA, SOLDAT;pantelimon;35.2000;;;1975;2020-T3;154893
apartament;Strada;IONITA ZAMBILA, SOLDAT;pantelimon;40.9100;;;1977;2020-T2;195724
apartament;Strada;IONITA ZAMBILA, SOLDAT;pantelimon;33.9000;;;1975;2020-T3;179720
apartament;Strada;IONITA ZAMBILA, SOLDAT;pantelimon;60.7000;;;1976;2020-T4;323400
apartament;Strada;IONITA ZAMBILA, SOLDAT;pantelimon;61.9000;;;1976;2020-T4;311150
apartament;Strada;IONITA ZAMBILA, SOLDAT;pantelimon;64.3300;;;1976;2020-T2;318659
apartament;Strada;IONITA ZAMBILA, SOLDAT;pantelimon;71.6000;;;1976;2020-T3;340487
apartament;Strada;IRIMICULUI;tei;58.4400;;;1986;2020-T3;364040
apartament;Strada;IRIMICULUI;tei;72.8800;;;1986;2020-T1;433560
apartament;Strada;IRIMICULUI;tei;73.2700;;;1992;2020-T3;43487
apartament;Strada;IRIMICULUI;tei;91.0000;;;1985;2020-T2;542438
casa;Strada;ISPRAVNICULUI;tei;32.5700;;;1940;2020-T3;135000
apartament;Strada;ITCANI;colentina;37.3000;;;2012;2020-T3;270000
apartament;Strada;JEAN ATHANASIU;vatra luminoasa;40.8400;;;1947;2020-T3;377488
apartament;Strada;JEAN LOUIS CALDERON;centrala;23.4900;;;1940;2020-T4;159648
apartament;Strada;JEAN LOUIS CALDERON;centrala;37.4700;;;1950;2020-T4;348534
apartament;Strada;JEAN LOUIS CALDERON;centrala;97.8900;;;1935;2020-T4;243690
apartament;Strada;JEAN LOUIS CALDERON;centrala;6.9900;;;1942;2020-T1;243729
apartament;Strada;JEAN LOUIS CALDERON;centrala;67.3000;;;1982;2020-T3;582904
apartament;Strada;JEAN LOUIS CALDERON;centrala;61.3100;;;1935;2020-T3;533500
apartament;Strada;JEAN LOUIS CALDERON;centrala;154.1600;;;1989;2020-T4;608750
apartament;Strada;JEAN LOUIS CALDERON;centrala;228.1200;;;2019;2020-T1;2957094
apartament;Strada;JOAGARULUI;andronache;71.8100;;;2009;2020-T2;256690
apartament;Strada;JOHANN SEBASTIAN BACH;floreasca;42.7700;;;1960;2020-T3;130752
apartament;Strada;JOHANN SEBASTIAN BACH;floreasca;41.2900;;;1958;2020-T4;365600
apartament;Strada;JOHANN SEBASTIAN BACH;floreasca;52.8400;;;1950;2020-T1;659339
apartament;Strada;JOHANN SEBASTIAN BACH;floreasca;28.4300;;;1965;2020-T1;215761
apartament;Strada;JOHANN SEBASTIAN BACH;floreasca;43.9000;;;1957;2020-T4;356300
casa;Strada;JOHANNES K. KEPLER;tei;44.4000;;;2020;2020-T4;423302
apartament;Strada;JUDETULUI;tei;57.3200;;;2015;2020-T1;105113
apartament;Strada;JUDETULUI;tei;60.6600;;;2015;2020-T4;606250
apartament;Strada;JUDETULUI;tei;78.7300;;;2015;2020-T2;1018396
apartament;Strada;JUDETULUI;tei;98.8600;;;2015;2020-T1;14336
apartament;Strada;JUDETULUI;tei;60.3400;;;2015;2020-T2;472500
apartament;Strada;JUDETULUI;tei;44.1000;;;1962;2020-T3;290352
apartament;Strada;JUDETULUI;tei;31.9900;;;1967;2020-T3;208942
apartament;Strada;JUDETULUI;tei;43.6600;;;1968;2020-T4;341159
apartament;Strada;JUDETULUI;tei;64.3200;;;1967;2020-T3;450315
apartament;Strada;JUDETULUI;tei;44.4900;;;1962;2020-T4;309194
apartament;Strada;JUDETULUI;tei;45.3600;;;1960;2020-T2;203263
apartament;Strada;JUDETULUI;tei;54.2700;;;1968;2020-T4;339864
apartament;Strada;JUDETULUI;tei;55.4000;;;1963;2020-T3;271575
apartament;Strada;JUDETULUI;tei;56.8800;;;1962;2020-T1;404064
apartament;Strada;JUDETULUI;tei;65.8200;;;1963;2020-T2;409184
casa;Strada;JUDETULUI;tei;;98.9300;;1947;2020-T3;789217
casa;Strada;JUDETULUI;tei;;116.5200;;2020;2020-T4;804028
apartament;Strada;JUDETULUI;tei;43.9800;;;1968;2020-T1;312826
casa;Strada;JUSTINIAN;centrala;86.1800;;;1957;2020-T3;1072500
apartament;Strada;LAPTARI TEI;Tei;34.6000;;;1975;2020-T4;209517
apartament;Strada;LAPTARI TEI;Tei;35.5700;;;1975;2020-T3;275902
apartament;Strada;LAPTARI TEI;Tei;35.7100;;;1975;2020-T2;255000
apartament;Strada;LAPTARI TEI;Tei;35.7200;;;1975;2020-T3;224194
apartament;Strada;LAPTARI TEI;Tei;41.2500;;;1975;2020-T2;225030
apartament;Strada;LAPTARI TEI;Tei;34.7600;;;1975;2020-T3;193404
apartament;Strada;LAPTARI TEI;Tei;36.5200;;;1976;2020-T4;214720
apartament;Strada;LAPTARI TEI;Tei;71.8600;;;1976;2020-T4;321538
apartament;Strada;LAPTARI TEI;Tei;35.5000;;;1975;2020-T3;266046
apartament;Strada;LAPTARI TEI;Tei;36.1000;;;1974;2020-T4;131452
apartament;Strada;LAPTARI TEI;Tei;41.6700;;;1975;2020-T2;289000
apartament;Strada;LATINA;centrala;123.1300;;;1920;2020-T4;912712
casa;Strada;LAURENTIU CLAUDIAN, MAIOR DOCTOR;vatra luminoasa;291.6700;;;2010;2020-T3;2396988
casa;Strada;LAURENTIU CLAUDIAN, MAIOR DOCTOR;vatra luminoasa;65.8200;;;1936;2020-T1;802687
casa;Strada;LAURENTIU CLAUDIAN, MAIOR DOCTOR;vatra luminoasa;60.5800;;;1938;2020-T2;319585
casa;Strada;LAURENTIU CLAUDIAN, MAIOR DOCTOR;vatra luminoasa;41.5000;;;1938;2020-T2;351059
teren;Strada;LAURENTIU CLAUDIAN, MAIOR DOCTOR;vatra luminoasa;;;218.8600;2020;2020-T2;670644
casa;Strada;LAURENTIU CLAUDIAN, MAIOR DOCTOR;vatra luminoasa;125.2000;;;1936;2020-T4;779172
casa;Strada;LEONIDA;centrala;77.5700;;;1960;2020-T4;472070
apartament;Strada;LIREI;centrala;71.9100;;;1935;2020-T4;399717
apartament;Strada;LIREI;centrala;43.0600;;;1935;2020-T1;257335
apartament;Strada;LIREI;centrala;38.0600;;;1939;2020-T1;205574
apartament;Strada;LIREI;centrala;46.0900;;;1939;2020-T3;237111
apartament;Strada;LIREI;centrala;23.9100;;;1947;2020-T3;134998
apartament;Strada;LIREI;centrala;22.2700;;;1954;2020-T3;140911
apartament;Strada;LIREI;centrala;25.3500;;;1935;2020-T4;116846
casa;Strada;LITORALULUI;andronache;;46.0000;;2020;2020-T2;101850
apartament;Strada;LITOVOI  VOIEVOD;colentina;62.2700;;;1960;2020-T4;331398
casa;Strada;LIZEANU;tei;;84.3000;;1948;2020-T3;629551
casa;Strada;LIZEANU;tei;20.8000;;;1970;2020-T1;95500
apartament;Strada;LIZEANU;tei;78.4000;;;1960;2020-T1;244922
casa;Strada;LIZEANU;tei;;161.0000;;1931;2020-T3;328760
apartament;Strada;LOGOFATUL DAN;pantelimon;35.1900;;;1973;2020-T1;221646
apartament;Strada;LOGOFATUL DAN;pantelimon;39.3200;;;1975;2020-T1;208913
apartament;Strada;LOGOFATUL DAN;pantelimon;41.1000;;;1973;2020-T3;190980
apartament;Strada;LOGOFATUL DAN;pantelimon;41.1200;;;1974;2020-T1;227010
apartament;Strada;LOGOFATUL LUCA STROICI;centrala;115.9600;;;2018;2020-T3;1907100
apartament;Strada;LOGOFATUL LUCA STROICI;centrala;;;45.5100;2020;2020-T4;1508553
teren;Strada;LOGOFATUL LUCA STROICI;centrala;;;43.0900;2020;2020-T3;1480412
apartament;Strada;LOGOFATUL LUCA STROICI;centrala;82.1600;;;1932;2020-T1;476480
apartament;Strada;LUIGI GALVANI;tei;68.4000;;;2016;2020-T3;736138
apartament;Strada;LUMINII;centrala;159.9400;;;1935;2020-T2;862214
apartament;Strada;LUNCA FLORILOR;colentina;14.2800;;;1970;2020-T2;45000
apartament;Strada;LUNCA FLORILOR;colentina;14.5400;;;1972;2020-T3;69144
apartament;Strada;LUNCA FLORILOR;colentina;;13.1100;;1975;2020-T2;48000
apartament;Strada;LUNCA FLORILOR;colentina;12.9000;;;1964;2020-T3;67737
apartament;Strada;LUNCA FLORILOR;colentina;12.8400;;;1986;2020-T2;56000
apartament;Strada;LUNCA FLORILOR;colentina;13.1900;;;1990;2020-T2;47000
apartament;Strada;LUNCA FLORILOR;colentina;15.7300;;;1969;2020-T2;67152
apartament;Strada;LUNCA FLORILOR;colentina;16.1100;;;1968;2020-T4;69228
apartament;Strada;LUNCA FLORILOR;colentina;16.1100;;;1970;2020-T1;46542
apartament;Strada;LUNCA FLORILOR;colentina;16.1100;;;1975;2020-T4;64060
apartament;Strada;LUNCA FLORILOR;colentina;13.3300;;;1979;2020-T1;62431
apartament;Strada;LUNCA FLORILOR;colentina;13.8400;;;1970;2020-T1;62512
apartament;Strada;LUNCA FLORILOR;colentina;16.1100;;;1964;2020-T1;49555
apartament;Strada;LUNCA FLORILOR;colentina;16.1100;;;1970;2020-T1;69303
apartament;Strada;LUNCA FLORILOR;colentina;16.1100;;;1973;2020-T3;60398
apartament;Strada;LUNCSOARA;centrala;102.3100;;;1984;2020-T4;617107
apartament;Strada;LUNCSOARA;centrala;63.9200;;;1983;2020-T1;436000
apartament;Strada;LUNCSOARA;centrala;31.1000;;;1981;2020-T4;243460
apartament;Strada;LUNCSOARA;centrala;78.9300;;;1980;2020-T3;503315
apartament;Strada;LUNII;pipera sud;78.3300;;;1934;2020-T1;310050
apartament;Strada;LUNTREI;tei;35.2900;;;1976;2020-T4;233930
apartament;Strada;LUNTREI;tei;35.7500;;;1974;2020-T1;212701
apartament;Strada;LUNTREI;tei;39.0500;;;1974;2020-T3;218367
apartament;Strada;LUNTREI;tei;48.0000;;;1974;2020-T4;245000
apartament;Strada;LUNTREI;tei;35.2700;;;1975;2020-T2;140000
apartament;Strada;LUNTREI;tei;36.2000;;;1975;2020-T4;233635
apartament;Strada;LUNTREI;tei;36.2300;;;1975;2020-T1;226384
apartament;Strada;LUNTREI;tei;22.0100;;;1975;2020-T3;139719
apartament;Strada;LUNTREI;tei;22.5800;;;1996;2020-T1;159869
apartament;Strada;LUNTREI;tei;22.7200;;;1977;2020-T1;151000
apartament;Strada;LUNTREI;tei;22.7600;;;1974;2020-T4;134055
apartament;Strada;LUNTREI;tei;36.4800;;;1976;2020-T3;186324
apartament;Strada;LUNTREI;tei;37.2200;;;1977;2020-T4;252172
apartament;Strada;LUNTREI;tei;37.5100;;;1974;2020-T1;191200
apartament;Strada;LUNTREI;tei;37.6700;;;1977;2020-T4;229059
apartament;Strada;MAGNOLIEI;colentina;54.9900;;;2015;2020-T1;317638
apartament;Strada;MAGURA VULTURULUI;iancului;;27.8500;;1982;2020-T1;215046
apartament;Strada;MAGURA VULTURULUI;iancului;48.3200;;;1977;2020-T4;122500
